200
0	1.630389e-01	1.952026e-01	7.700720e-01	0.000000e+00	0.000000e+00
1	2.599548e+00	2.607090e+00	1.357770e+00	0.000000e+00	0.000000e+00
2	3.344498e-02	2.109782e+00	3.102726e+00	0.000000e+00	0.000000e+00
3	3.522408e+00	1.115278e+00	4.818629e-01	0.000000e+00	0.000000e+00
4	2.670090e+00	2.062065e-01	1.712781e+00	0.000000e+00	0.000000e+00
5	2.714428e+00	1.383969e+00	3.686152e-01	0.000000e+00	0.000000e+00
6	3.314837e+00	4.574920e-01	1.067820e+00	0.000000e+00	0.000000e+00
7	2.849144e+00	1.561424e+00	2.853058e+00	0.000000e+00	0.000000e+00
8	3.348663e+00	9.802947e-01	3.812604e+00	0.000000e+00	0.000000e+00
9	2.439823e+00	2.098602e+00	3.202463e+00	0.000000e+00	0.000000e+00
10	3.803541e+00	2.109563e+00	3.420764e+00	0.000000e+00	0.000000e+00
11	7.807496e-01	2.057820e+00	1.775399e+00	0.000000e+00	0.000000e+00
12	3.126646e+00	1.543243e+00	1.290815e+00	0.000000e+00	0.000000e+00
13	2.735189e+00	2.314065e+00	4.875624e-01	0.000000e+00	0.000000e+00
14	2.461469e+00	1.908754e+00	4.349493e-01	0.000000e+00	0.000000e+00
15	2.192314e+00	2.214447e+00	2.218902e+00	0.000000e+00	0.000000e+00
16	1.094028e+00	3.322403e+00	3.619213e+00	0.000000e+00	0.000000e+00
17	1.081286e-01	1.317002e+00	2.859297e+00	0.000000e+00	0.000000e+00
18	2.080489e-01	6.779991e-01	3.130123e+00	0.000000e+00	0.000000e+00
19	3.975761e+00	6.231734e-01	1.676071e+00	0.000000e+00	0.000000e+00
20	1.733220e+00	2.220943e+00	3.394187e+00	0.000000e+00	0.000000e+00
21	2.094230e+00	1.728478e+00	2.522302e+00	0.000000e+00	0.000000e+00
22	3.223745e-01	2.147666e+00	3.824855e+00	0.000000e+00	0.000000e+00
23	3.407348e-01	2.730199e+00	2.449228e+00	0.000000e+00	0.000000e+00
24	1.680636e-01	6.449514e-01	3.697705e+00	0.000000e+00	0.000000e+00
25	3.335425e+00	2.494398e+00	3.349549e+00	0.000000e+00	0.000000e+00
26	3.865110e+00	9.011180e-01	1.089999e+00	0.000000e+00	0.000000e+00
27	3.611504e+00	2.555953e+00	1.900834e+00	0.000000e+00	0.000000e+00
28	3.324249e+00	2.648482e+00	1.029082e+00	0.000000e+00	0.000000e+00
29	3.782752e+00	7.065352e-01	2.736355e+00	0.000000e+00	0.000000e+00
30	1.915708e+00	1.296385e+00	3.496470e-01	0.000000e+00	0.000000e+00
31	5.177651e-01	2.078151e+00	3.487860e+00	0.000000e+00	0.000000e+00
32	4.666121e-01	2.349641e+00	2.417415e+00	0.000000e+00	0.000000e+00
33	1.500632e+00	1.116419e+00	3.654621e+00	0.000000e+00	0.000000e+00
34	3.208123e+00	2.922728e+00	2.294563e+00	0.000000e+00	0.000000e+00
35	7.130193e-01	3.716105e+00	5.758112e-01	0.000000e+00	0.000000e+00
36	1.659091e+00	3.378399e-01	2.075351e+00	0.000000e+00	0.000000e+00
37	4.325038e-01	1.090727e+00	3.843212e+00	0.000000e+00	0.000000e+00
38	8.604373e-01	1.369208e+00	2.770298e-01	0.000000e+00	0.000000e+00
39	3.955721e-02	8.380473e-01	1.060719e+00	0.000000e+00	0.000000e+00
40	3.510693e+00	2.202944e-01	2.487687e+00	0.000000e+00	0.000000e+00
41	2.557261e+00	3.886890e+00	2.961759e+00	0.000000e+00	0.000000e+00
42	2.276541e+00	1.821885e+00	4.235725e-01	0.000000e+00	0.000000e+00
43	2.983625e+00	1.789474e+00	3.686546e+00	0.000000e+00	0.000000e+00
44	3.779961e+00	1.804325e+00	1.291908e+00	0.000000e+00	0.000000e+00
45	1.094223e+00	2.605189e+00	1.407525e+00	0.000000e+00	0.000000e+00
46	2.717339e-01	3.032138e+00	1.142564e+00	0.000000e+00	0.000000e+00
47	3.076673e+00	1.636359e+00	2.293343e+00	0.000000e+00	0.000000e+00
