84.4400	43131.8443
-118.1356	2903.6078
-11.5477	178.1505
15.5648	129.9032
3.3192	147.7146
19.6281	145.3066
-19.9644	123.3993
32.7116	119.8410
-8.5300	129.5059
20.3881	112.9585
21.8465	109.5330
5.4029	124.0946
-7.6084	111.4222
18.1779	107.3622
-4.9703	109.5351
-4.3423	106.5527
-3.5512	106.5000
3.0311	108.2917
11.5131	123.9737
-0.6121	105.1588
-20.7170	110.4296
18.6252	111.8731
2.9085	104.5297
5.3429	105.2014
-3.1779	108.6911
-3.9368	104.6317
2.4638	109.2038
-5.5091	115.2837
-0.2897	112.9679
-7.9564	105.8601
10.0837	108.2636
14.6312	103.4531
12.0106	111.0406
0.9932	111.0298
-5.1986	105.2116
-9.4311	103.0918
8.3717	104.9196
0.9094	103.3249
-5.3815	104.9913
-17.1717	104.4398
12.3917	102.9261
-5.2005	103.2595
-3.9079	102.7558
7.8762	102.6869
6.9282	107.0567
-4.0260	103.5293
-1.9985	102.5400
23.5772	106.3746
-11.3077	102.4754
10.9373	105.3800
6.4900	103.2882
1.3451	107.5523
-7.1521	102.6083
5.4213	105.5824
-24.3872	102.9997
-6.1220	102.2316
-0.1390	103.4004
7.2395	103.0457
2.5845	106.5030
10.5835	102.4810
-12.8132	109.4711
6.1688	108.3113
-3.0490	103.1450
-4.1721	103.5770
-7.2464	102.0707
2.7885	104.7331
-8.6427	102.4249
4.2153	102.1046
1.4324	101.9853
8.0536	101.9332
2.8940	103.4895
1.8085	104.8321
3.2451	103.4061
3.3724	103.6341
-3.8504	105.9970
3.9300	108.1668
-1.0886	102.0281
5.7690	102.7233
9.6339	101.8747
-7.2562	106.9862
-6.7780	102.2505
9.5727	102.1213
9.1054	105.2604
4.7335	106.1892
5.4543	102.2467
11.5897	101.6794
-2.3727	106.3747
-1.0132	101.7191
-8.9462	104.0519
25.0816	101.6505
-2.4923	101.6765
-0.6790	103.4821
-17.3660	102.5517
-3.0514	103.2574
5.1069	103.3509
-5.2954	101.7122
-11.4799	101.6782
-0.0003	106.2565
4.7774	103.4636
12.9782	102.5550
9.3642	101.9167
2.7695	101.5732
2.9403	103.8838
-10.3652	104.7105
-3.6048	101.5842
14.0195	102.7608
4.9877	101.8861
-5.5973	102.8284
-2.7832	102.6728
-3.1903	106.2963
-0.4878	101.7486
7.6347	101.7458
-6.1373	102.6361
-2.0540	102.2436
-7.0802	105.4252
14.8937	104.1715
4.9515	103.3324
-8.8977	105.1031
-11.6245	101.5208
-8.3603	103.5105
-11.2140	102.0213
-7.1467	101.7963
-7.0218	101.4559
-6.9662	101.6618
-3.6104	101.4414
10.7654	101.7761
-11.0647	102.0121
-6.8143	104.5110
-17.1170	104.1805
-3.8687	102.3414
-6.7763	104.0053
-9.5175	101.4338
-7.7949	101.5249
7.7621	105.0910
-4.8737	103.4118
2.2639	103.4233
1.4068	105.0862
12.1590	102.4139
12.4091	103.0465
0.3018	103.6287
-8.3245	101.4463
-5.1811	101.3790
-0.8304	101.5987
-10.8673	101.5371
-5.3415	102.4746
21.2925	105.4110
-6.7519	103.0601
-9.9587	103.6924
0.6779	101.5658
5.9879	104.1275
-6.9292	101.6769
2.5139	101.3598
-3.4067	101.8590
1.6022	105.0749
17.3451	101.3842
3.7207	102.0696
8.5957	101.3350
2.1454	104.9702
-10.9759	102.6009
22.9396	101.4837
