20.72	84.44
87.42	236.67
79.27	207.98
30.34	105.97
83.51	230.23
5.04	50.22
71.95	179.33
20.80	106.58
87.28	223.84
30.01	120.54
40.16	147.14
2.51	48.42
65.07	175.35
40.17	145.35
63.72	175.36
50.26	145.97
53.80	154.27
65.28	185.83
99.54	269.86
48.15	145.31
80.33	196.97
14.15	88.90
49.21	151.07
35.83	124.66
77.94	207.44
38.27	120.84
81.75	220.96
99.75	252.13
98.77	254.51
77.46	200.96
89.43	244.23
50.92	166.48
8.24	72.37
4.76	55.11
25.66	93.65
50.46	142.22
74.84	211.90
61.58	176.38
24.64	90.85
72.96	182.69
43.64	148.82
36.81	116.99
54.12	155.13
45.77	148.96
10.55	72.96
66.43	181.45
51.03	150.58
11.34	91.68
50.59	140.78
14.35	86.55
27.74	110.69
1.54	50.99
33.49	109.32
8.09	68.61
60.40	148.20
46.17	136.22
21.01	89.86
61.40	181.05
84.73	225.10
30.70	120.82
98.62	238.81
96.80	252.93
21.74	88.88
16.72	77.27
37.02	116.13
79.35	213.80
58.70	159.63
34.32	121.74
49.05	149.57
47.27	152.53
15.00	80.62
4.08	57.01
13.33	77.68
10.35	71.75
86.12	221.23
98.56	254.46
29.47	106.91
63.90	184.93
32.71	124.39
94.71	235.92
58.75	161.78
56.72	173.80
86.85	235.67
93.75	246.03
61.18	179.51
40.46	142.78
96.13	244.48
49.25	148.55
81.82	208.09
40.11	155.56
37.17	122.32
76.84	206.05
67.24	169.51
9.93	65.38
75.81	209.20
51.09	147.96
49.87	139.17
97.26	248.14
78.34	213.92
16.56	94.79
26.26	111.47
45.27	144.15
81.24	218.35
88.51	220.12
35.98	118.63
12.05	87.09
56.93	170.28
71.28	189.17
69.73	188.66
99.63	249.30
28.04	105.65
54.76	168.32
70.08	185.98
17.47	82.54
94.50	234.72
86.30	239.63
79.32	216.01
94.93	234.28
48.76	136.86
82.22	208.23
20.59	79.58
57.97	159.66
43.53	130.23
27.80	98.13
40.59	127.45
23.78	107.50
60.86	161.38
88.62	221.87
86.83	207.64
12.88	70.82
85.45	214.51
35.66	111.05
29.69	100.59
93.84	245.55
80.49	206.27
81.10	214.48
96.14	244.12
70.31	202.67
2.13	64.96
84.11	219.02
32.14	105.29
39.24	122.68
52.97	154.74
50.81	140.32
69.65	183.77
98.13	267.80
78.22	200.36
85.29	211.31
25.68	100.83
89.31	235.05
21.91	85.62
35.52	122.58
59.98	166.35
96.57	245.55
45.09	156.85
12.30	76.85
36.58	131.10
95.11	243.60
72.35	184.34
25.54	123.06
6.69	41.57
48.99	162.61
47.09	140.80
53.03	141.49
74.94	213.88
41.88	120.50
17.32	81.40
29.10	113.65
43.06	151.20
86.13	217.17
16.26	84.49
53.88	156.61
19.71	88.36
57.96	169.95
46.02	158.12
80.08	226.55
8.30	87.94
1.49	49.90
90.51	228.23
19.34	91.37
83.72	210.72
78.19	216.85
21.82	123.53
47.34	145.41
80.18	220.88
62.93	180.80
29.56	106.93
79.76	207.56
27.47	97.36
42.71	132.96
71.29	180.26
61.42	164.70
56.06	177.81
18.92	83.25
86.87	216.49
17.00	87.92
3.05	47.20
5.15	44.66
2.02	65.18
20.70	84.99
69.25	173.81
49.79	133.12
56.12	146.47
35.80	111.69
73.49	213.33
50.53	163.08
95.40	245.96
6.06	64.44
8.86	52.22
99.53	236.56
78.06	206.09
88.31	208.16
49.98	145.85
28.61	118.38
34.17	119.53
10.03	81.36
64.19	174.42
86.44	217.42
76.60	199.84
31.41	103.63
4.30	62.59
19.53	94.18
72.53	189.06
60.62	187.97
82.84	203.30
83.24	229.47
56.88	173.51
24.85	95.95
38.74	126.51
47.33	129.54
91.40	225.52
53.56	142.27
39.64	133.34
78.34	214.96
79.50	223.71
28.93	105.04
23.36	91.65
79.53	219.24
51.33	158.55
2.52	47.59
19.97	83.82
19.28	95.67
3.55	58.67
23.66	106.73
10.61	54.90
55.78	143.74
38.30	118.34
48.87	134.51
69.44	193.81
25.34	103.21
89.18	213.72
15.72	96.97
98.56	256.57
81.80	202.50
74.89	187.39
24.16	92.13
46.83	132.16
54.95	157.63
68.32	181.28
11.68	52.88
71.49	199.16
46.71	144.39
56.90	172.24
36.96	118.10
49.21	163.68
55.57	171.19
