200	1000
116.51	152.21	200.85	137.50	123.53	176.55	166.68	102.70	195.48	136.09	192.50	105.15	134.78	189.14	129.04	198.79	155.67	185.67	126.81	160.69	118.32	160.52	182.09	137.03	151.29	128.17	137.58	156.68	121.94	126.25	147.38	157.63	121.50	135.67	190.70	151.29	104.16	131.72	100.96	129.90	127.04	196.54	181.36	114.72	167.53	186.73	138.01	170.18	128.32	197.46	103.53	178.17	176.94	188.62	109.50	184.04	195.55	183.21	103.47	193.41	172.60	173.28	152.97	126.28	157.66	200.21	175.36	105.60	146.58	124.52	152.70	127.24	166.68	121.76	133.58	100.33	153.17	187.09	189.80	128.80	190.35	100.02	194.21	105.23	131.23	155.46	109.64	117.16	172.23	140.24	147.67	127.42	185.76	108.68	156.40	102.04	179.60	158.06	109.89	195.03	192.83	131.68	189.37	140.77	133.52	115.08	194.20	149.60	171.62	189.56	161.02	150.36	168.08	126.13	185.55	121.17	187.90	172.77	120.58	139.89	158.59	151.64	180.23	156.82	129.49	200.52	194.76	150.29	198.56	117.23	112.82	101.27	195.74	176.53	120.32	174.34	156.86	190.49	177.45	132.70	146.42	119.43	110.71	164.97	174.04	149.30	103.48	121.06	172.97	122.25	135.89	149.70	132.67	144.88	115.09	169.59	186.71	196.29	194.72	106.82	148.82	139.24	171.64	127.92	165.58	123.06	191.92	195.31	111.25	192.93	153.54	158.21	152.69	129.01	101.47	180.75	108.54	111.62	134.07	116.15	122.68	109.56	124.63	169.19	109.83	124.66	120.84	160.29	149.70	137.68	105.89	105.94	173.66	171.78	162.40	189.54	171.82	160.42	146.31	164.93	
115.26	151.07	201.68	136.87	124.29	175.77	166.55	101.98	196.63	134.00	193.44	106.00	134.57	189.97	130.09	198.84	156.64	184.68	128.50	160.06	118.87	160.14	182.19	136.00	149.57	128.75	133.99	157.38	122.31	126.69	146.84	157.87	121.00	134.71	191.28	151.11	103.93	131.18	101.15	129.14	126.08	197.55	181.06	114.62	165.72	187.57	137.09	171.76	129.08	198.07	103.08	179.35	175.98	188.95	108.35	184.21	195.00	182.97	104.55	193.94	172.42	174.08	153.50	127.05	157.65	200.52	175.53	106.32	146.09	122.96	151.18	127.44	166.51	122.51	133.16	99.62	153.53	190.06	188.75	128.83	191.93	99.16	194.48	103.55	130.31	154.18	110.36	116.47	172.79	140.66	147.67	127.88	184.01	108.10	156.25	100.81	181.15	157.02	107.92	195.31	191.78	131.98	191.09	141.85	133.29	115.65	193.55	149.36	171.85	189.64	160.52	150.36	167.30	123.70	186.08	123.07	186.69	173.39	120.98	140.52	158.09	151.95	180.16	156.57	128.42	199.13	196.62	150.84	197.82	118.64	111.57	101.13	196.47	176.50	119.70	173.78	157.85	190.40	178.91	132.68	147.10	118.88	110.98	165.17	175.25	149.57	104.38	119.97	172.29	122.72	135.30	149.29	131.52	143.71	113.77	169.75	184.83	197.70	195.59	107.50	149.56	138.75	173.56	128.98	166.60	122.42	191.10	195.05	110.71	191.92	153.84	158.01	155.15	129.37	100.99	179.49	105.46	113.02	132.96	116.40	122.66	111.30	124.82	168.68	110.80	124.83	121.50	159.83	148.89	138.45	106.63	106.90	173.49	172.05	163.69	189.52	172.19	162.40	144.06	163.17	
114.81	149.27	201.47	135.02	124.12	175.26	166.25	102.53	195.86	136.32	192.82	104.97	135.23	190.65	128.22	198.22	158.95	182.46	128.78	160.23	118.54	159.26	181.97	135.88	149.25	129.21	134.05	156.03	122.13	126.34	149.19	157.42	122.38	134.97	191.65	151.54	103.25	132.91	102.13	129.84	128.04	197.35	180.57	113.81	166.92	188.65	136.94	172.87	128.67	196.75	101.82	177.76	175.72	188.34	107.95	183.31	193.90	183.26	105.42	192.38	173.13	173.99	155.35	125.70	158.64	199.33	174.72	108.24	145.47	125.36	152.63	128.89	165.29	121.92	131.80	102.61	153.17	190.36	189.84	129.04	192.75	100.19	195.41	105.55	132.26	156.08	111.31	115.40	171.83	141.61	145.22	126.85	182.46	108.75	156.26	100.81	180.62	158.22	107.80	196.94	191.95	131.81	190.88	141.42	133.49	116.50	192.38	150.32	170.21	188.33	161.23	149.88	167.98	123.47	186.89	124.97	185.83	173.72	121.87	139.63	158.51	151.48	180.11	156.03	129.13	199.49	196.21	152.46	198.30	121.29	111.28	100.67	196.62	176.05	120.72	173.08	158.18	191.44	179.08	132.01	146.24	119.10	111.14	163.97	175.78	150.95	102.69	118.69	172.54	123.13	135.77	150.24	133.80	142.84	113.67	170.00	182.46	199.28	196.19	108.17	149.30	139.08	173.69	130.74	165.65	121.60	191.92	195.54	110.24	192.25	154.28	157.44	154.45	129.25	101.12	179.82	105.76	112.48	133.16	116.64	121.85	109.27	125.37	168.09	109.73	123.52	120.30	159.63	147.97	139.42	105.75	107.15	173.65	172.76	164.43	188.92	173.17	162.84	143.73	163.24	
115.72	150.44	201.03	135.85	123.28	176.30	165.41	102.97	195.19	136.89	192.48	103.35	136.66	190.38	128.82	198.11	160.42	181.57	129.72	159.31	118.43	158.93	181.55	137.92	149.93	128.83	133.92	154.15	122.15	124.81	148.44	158.56	122.39	136.16	189.76	150.24	101.62	133.37	102.14	129.24	129.61	197.50	180.44	113.22	165.48	189.64	136.61	172.89	129.87	195.87	101.39	177.82	174.37	187.79	108.47	180.93	193.88	183.45	106.66	192.43	172.49	174.62	154.43	125.67	159.03	197.82	173.18	107.70	145.47	125.11	152.66	127.75	165.02	121.08	131.25	102.54	153.14	188.83	189.09	128.32	192.61	99.01	194.75	106.52	131.04	156.86	110.78	117.02	172.59	142.06	145.43	127.36	183.17	109.05	156.23	100.02	181.20	157.55	107.44	197.92	192.61	131.83	191.96	140.90	133.57	117.15	193.21	150.17	170.05	187.49	161.46	151.42	167.64	125.15	187.38	124.76	185.88	172.12	123.06	140.49	160.10	151.19	180.73	154.29	128.32	198.95	197.66	153.19	198.19	121.66	110.52	101.67	197.48	176.98	122.42	172.34	158.70	192.10	179.22	133.97	145.38	118.69	111.48	164.01	175.00	150.58	102.33	118.35	171.65	123.03	136.30	148.53	133.49	142.79	114.11	168.81	182.83	200.52	196.95	107.08	148.03	139.59	172.76	131.51	164.68	121.08	192.33	196.75	110.11	193.41	154.33	156.46	155.13	129.73	102.78	179.33	106.60	113.41	131.51	118.16	122.07	108.44	125.41	168.93	110.89	123.45	119.27	158.30	148.72	137.56	104.02	108.60	174.78	172.90	165.07	189.01	173.22	163.94	142.87	161.53	
114.72	151.14	200.20	132.40	124.12	176.96	164.61	101.55	195.17	137.05	193.82	102.41	136.21	190.36	127.70	197.64	161.38	182.90	129.69	159.25	118.25	158.99	181.99	139.58	149.30	128.41	133.24	153.31	121.51	124.22	148.23	157.60	123.20	136.33	189.52	149.48	100.61	135.22	101.54	129.48	128.34	197.67	180.14	114.29	165.03	189.20	136.52	173.78	129.70	196.37	101.79	176.66	174.63	187.27	109.89	180.80	194.42	183.26	106.52	192.30	173.32	174.62	156.46	125.65	158.61	196.01	173.91	108.54	144.73	125.15	155.40	128.11	165.16	121.00	132.40	102.52	153.87	190.33	190.68	128.76	192.84	100.22	194.91	108.35	131.07	157.83	110.88	116.55	171.70	142.68	145.44	130.45	185.58	108.93	156.31	102.24	182.27	158.61	109.22	198.83	193.10	131.21	191.75	140.44	133.24	119.01	192.40	150.66	168.95	185.65	161.33	152.22	167.59	123.61	186.90	124.16	186.26	171.28	122.74	139.87	159.82	153.22	177.96	154.07	127.85	199.47	196.69	152.32	198.42	122.07	111.55	100.77	198.10	178.46	122.20	172.77	159.12	191.69	177.65	135.28	145.39	120.01	110.70	163.12	176.11	150.24	103.37	117.45	171.48	123.47	135.47	147.87	130.80	143.69	113.73	170.13	182.18	200.72	197.94	105.46	150.13	140.43	171.49	132.06	164.49	122.50	193.05	196.44	110.87	193.20	154.33	156.00	154.25	128.53	103.18	179.63	106.47	114.34	131.59	118.54	124.37	109.00	123.35	169.25	110.14	123.83	119.33	159.53	148.29	137.71	103.24	108.61	175.63	174.70	164.12	187.88	174.40	164.97	143.14	161.19	
113.41	150.71	200.88	132.13	123.79	178.75	164.86	101.10	194.74	136.07	192.75	100.55	135.64	190.43	126.21	197.22	160.82	183.27	131.23	158.24	118.57	160.46	180.89	140.96	150.24	126.86	133.12	152.87	122.17	125.11	148.77	159.48	123.56	135.45	188.25	149.22	100.93	135.53	102.52	129.98	129.64	197.21	180.31	115.18	163.40	189.14	135.88	174.05	129.76	196.38	101.02	177.55	175.61	186.65	110.75	179.98	195.39	183.34	106.50	193.10	173.96	174.10	157.91	124.88	159.38	195.56	176.44	107.39	144.36	123.74	153.89	127.16	164.51	121.04	132.39	101.12	153.76	189.54	192.58	128.96	193.45	98.33	195.82	109.76	129.97	158.14	109.55	116.53	171.33	143.67	145.98	130.50	185.67	109.72	155.54	100.81	181.61	158.64	110.18	199.75	192.84	130.41	191.06	141.06	134.69	117.02	191.16	150.58	169.20	186.39	160.41	153.40	168.62	123.68	186.21	123.94	185.63	170.78	123.94	138.45	158.49	153.01	179.40	154.69	127.14	201.32	197.01	153.74	199.66	123.07	112.00	99.61	197.80	177.79	121.43	172.84	159.28	192.73	177.40	134.40	145.97	118.86	112.25	163.85	176.61	150.00	102.05	118.36	172.22	122.23	134.47	146.68	132.52	144.05	111.50	171.05	184.00	201.25	197.40	106.24	150.23	141.15	170.99	131.70	163.73	122.75	194.67	194.83	108.91	192.17	154.32	154.86	154.23	128.43	104.01	180.57	106.46	116.20	132.65	118.19	124.23	109.50	124.22	169.91	111.76	123.56	118.43	159.96	149.63	137.68	102.55	108.14	174.97	173.74	163.21	190.85	174.63	165.85	143.42	159.59	
114.85	151.04	201.95	132.27	123.14	179.54	165.25	101.08	195.89	135.74	194.31	101.39	136.42	190.17	124.81	198.43	162.16	184.05	131.19	157.38	118.75	160.80	180.51	140.82	151.37	127.92	132.72	154.63	122.71	123.72	148.67	157.95	124.12	134.77	186.51	149.12	100.83	135.57	100.72	130.01	128.75	198.33	179.48	114.28	164.87	188.00	135.91	176.08	128.12	196.27	99.67	178.42	176.77	186.92	111.18	180.17	195.32	183.76	105.94	192.77	173.91	174.66	159.01	124.15	159.27	197.67	176.05	107.39	143.61	123.44	154.11	127.00	163.77	122.29	133.67	102.34	155.53	190.07	192.13	128.42	193.42	98.20	195.42	110.65	129.53	158.55	111.09	116.73	171.81	142.28	145.71	132.13	185.37	111.66	157.23	100.92	181.42	158.54	107.57	199.19	191.62	128.70	190.56	140.81	134.08	118.16	190.78	151.29	169.39	186.86	161.38	153.93	168.11	123.38	185.80	123.49	185.71	170.52	121.32	139.14	157.73	151.89	178.70	154.19	127.77	201.91	196.94	152.61	199.51	121.06	111.17	101.21	197.45	178.05	121.51	173.29	158.68	192.80	178.56	135.09	146.36	119.14	112.85	162.84	176.85	149.24	102.49	118.35	171.95	123.37	134.77	147.67	133.18	144.04	110.61	171.71	184.62	201.52	198.88	104.93	150.86	141.63	170.40	131.07	164.22	124.84	196.18	195.46	109.87	191.98	155.28	153.13	153.34	129.28	104.56	181.56	107.83	114.85	133.69	118.37	125.00	107.89	125.82	169.80	111.02	122.36	116.15	158.17	148.36	138.39	102.16	107.97	173.95	173.72	164.03	190.35	175.00	164.53	141.87	160.22	
115.00	150.01	202.38	132.66	123.87	180.13	164.78	100.35	194.66	134.67	194.65	103.59	136.14	189.72	127.39	198.28	161.39	183.99	131.89	157.60	119.63	159.50	179.94	139.78	153.58	127.01	132.84	154.27	122.40	123.59	146.24	158.32	123.57	135.00	188.20	151.05	101.36	135.84	98.00	128.25	128.42	200.19	180.09	113.63	164.45	188.81	135.75	175.73	127.41	194.30	99.01	177.11	176.83	188.30	113.39	181.28	197.23	182.71	104.12	193.86	175.87	173.87	159.13	123.36	158.84	197.17	175.97	107.40	144.86	123.78	153.34	125.92	163.36	123.94	132.74	101.99	157.17	190.92	191.58	128.66	193.18	96.78	196.82	109.74	129.88	157.40	112.41	116.31	171.18	142.28	144.71	130.35	184.73	112.10	156.29	100.16	179.71	157.66	107.08	200.91	191.47	130.08	190.31	143.00	135.08	118.74	190.26	150.41	170.70	184.77	159.90	155.06	168.23	123.44	186.85	123.77	184.03	171.80	121.26	138.55	156.63	153.70	179.01	154.75	128.15	202.22	198.01	151.32	200.96	122.18	112.19	101.79	197.33	178.85	120.85	171.67	158.73	191.15	178.94	133.96	144.61	120.14	112.55	162.07	175.81	149.66	102.23	117.46	171.97	124.98	133.24	147.57	133.04	144.60	110.69	171.07	184.44	200.51	198.31	104.34	150.87	142.35	170.39	132.03	163.78	124.17	197.39	194.50	108.93	191.41	155.66	155.48	154.45	129.58	103.94	179.82	109.45	115.57	133.92	118.07	126.55	108.08	127.10	170.02	110.40	122.39	115.15	158.21	148.68	139.32	102.36	108.10	175.47	174.78	164.61	189.33	174.62	165.83	141.63	161.04	
116.41	149.91	203.43	133.83	124.11	182.32	164.41	100.50	194.96	133.39	194.23	103.28	137.23	188.63	126.40	198.27	162.11	184.24	132.40	156.49	120.38	159.94	180.03	140.21	153.35	128.40	133.86	154.45	122.68	123.31	146.45	159.06	124.29	135.50	186.16	148.52	101.94	135.24	98.59	130.11	128.62	200.75	180.86	115.08	165.69	189.55	137.14	174.97	127.02	193.98	98.94	178.32	176.08	189.17	113.49	181.39	196.90	183.12	103.35	193.88	176.61	172.75	157.74	123.24	159.88	197.98	173.75	108.97	146.37	124.31	152.64	125.06	164.17	125.00	132.73	101.63	158.14	188.72	189.62	128.23	192.66	97.09	196.08	109.07	131.97	156.15	111.47	115.46	170.85	144.31	144.22	131.00	184.17	113.19	155.10	99.90	179.27	156.40	106.91	199.40	192.96	131.34	190.30	143.50	135.88	118.45	192.15	150.58	170.63	185.09	161.22	155.51	168.12	123.69	187.56	122.44	184.03	173.62	121.30	140.30	155.34	153.79	178.44	154.32	126.74	202.86	199.10	150.99	201.52	121.21	112.68	101.87	197.05	180.65	119.72	171.98	157.25	190.51	179.15	135.10	144.23	120.62	112.15	163.30	175.10	148.48	101.45	116.22	170.48	124.94	132.11	147.71	133.20	144.71	110.43	170.21	184.53	198.60	198.60	104.89	151.43	142.59	169.47	132.50	163.68	125.14	196.26	195.18	108.25	190.37	157.20	154.50	155.31	132.26	103.40	179.39	109.54	115.55	133.79	118.93	127.73	107.17	127.03	169.80	111.87	121.04	115.60	158.65	147.60	138.46	105.53	108.66	175.15	173.85	165.56	189.31	174.63	166.14	141.98	161.61	
116.15	150.27	205.13	135.63	125.62	183.52	163.81	100.70	195.01	132.99	193.23	103.10	138.88	188.42	126.45	197.89	162.50	185.36	131.70	156.13	121.10	158.57	178.56	139.01	154.13	127.16	135.87	153.96	122.98	123.02	146.83	158.89	125.18	134.81	186.17	148.27	101.37	135.96	97.80	130.78	128.59	201.01	180.54	116.13	164.95	190.32	136.75	176.09	128.01	192.93	98.87	179.03	178.13	190.16	111.70	181.42	197.74	184.44	102.63	191.50	178.50	173.71	159.67	123.36	157.83	197.71	172.64	109.11	146.04	123.70	152.54	124.06	162.61	123.19	133.27	101.28	158.24	189.00	190.14	128.32	194.75	96.91	195.89	108.79	131.17	157.21	112.59	117.13	172.53	144.16	145.97	130.79	183.65	111.39	155.79	99.12	180.39	156.35	107.86	200.06	192.15	130.57	189.08	141.92	136.15	120.46	191.88	150.35	170.38	184.23	162.78	156.49	167.82	124.29	187.54	123.08	184.85	175.17	120.19	138.24	154.53	152.25	179.73	152.99	126.32	202.31	199.67	151.77	201.68	121.39	111.08	98.90	197.66	181.38	120.27	172.64	157.18	190.35	179.57	136.24	142.74	119.91	112.57	164.43	175.61	149.19	101.16	114.94	168.69	124.43	131.55	148.52	133.73	145.05	111.31	170.83	183.33	199.14	198.14	104.76	151.60	141.03	168.55	132.49	164.62	124.68	195.58	196.28	109.46	190.53	157.82	153.61	157.41	132.08	103.34	179.52	110.08	114.62	132.29	117.23	129.82	107.96	125.54	169.59	110.47	121.15	116.64	159.21	147.12	137.11	105.81	108.77	175.18	172.64	166.82	189.61	174.15	166.45	142.76	161.67	
