100	120
152.42	167.16	100.22	119.59	164.36	111.42	118.30	173.78	113.87	109.71	105.64	116.93	154.24	198.60	198.18	193.34	134.07	156.03	195.90	164.58	162.52	172.43	159.58	174.62	129.19	125.30	164.88	193.05	141.44	164.57	192.95	119.94	162.33	183.79	118.98	197.17	147.84	165.98	192.70	200.70	130.33	145.82	169.65	156.39	153.04	158.72	184.45	180.48	113.13	120.70	145.04	198.40	142.58	103.61	167.62	166.32	146.48	177.15	195.33	154.20	112.18	136.18	130.50	192.46	134.34	124.20	129.22	139.55	176.14	134.45	158.22	188.57	160.00	111.27	179.09	125.87	196.21	198.34	189.16	100.60	164.44	100.07	159.13	154.60	168.09	195.76	123.43	142.62	170.45	134.95	121.36	120.85	190.73	158.74	144.80	129.23	170.89	189.83	105.73	154.17	
151.30	167.70	100.04	119.25	165.78	110.86	119.12	175.19	113.85	109.00	106.64	115.31	154.36	199.85	197.93	194.17	132.38	153.99	196.28	164.25	161.64	172.68	159.08	175.86	129.41	124.05	165.31	193.51	141.22	164.83	191.61	118.46	163.16	183.92	119.01	196.89	147.99	165.63	193.65	202.74	130.23	145.20	169.78	155.95	155.12	158.06	184.33	181.07	111.03	120.93	146.11	197.74	141.98	104.86	169.08	165.53	145.30	175.88	195.61	154.38	111.75	137.33	131.25	192.76	135.68	123.66	128.24	140.56	177.39	136.67	159.71	187.91	159.17	109.97	181.10	125.12	198.39	196.90	190.57	99.77	164.79	100.30	157.74	154.72	169.87	195.68	125.49	145.22	170.02	136.39	124.28	122.64	191.16	157.94	145.08	129.29	169.70	189.19	104.76	154.45	
152.01	168.59	99.77	119.38	167.82	110.72	117.33	176.40	114.31	110.17	107.41	114.66	154.90	200.47	199.73	193.58	131.86	155.53	195.74	164.65	160.56	171.98	159.01	176.96	129.66	126.64	164.10	194.00	139.99	162.97	190.16	119.44	163.20	183.97	120.54	196.68	147.50	163.29	194.27	203.49	129.70	145.54	170.50	155.63	155.19	156.83	184.55	183.35	109.82	120.16	144.37	196.95	141.96	104.14	168.28	166.50	147.26	176.26	194.88	153.12	110.24	136.29	131.57	191.78	135.05	122.32	129.44	139.01	177.00	136.15	161.82	188.09	159.31	110.41	182.79	125.66	198.32	194.99	190.90	99.31	166.13	99.21	158.72	154.40	170.64	195.90	124.28	147.27	169.00	135.43	125.26	124.54	189.34	158.31	144.16	127.03	167.88	190.46	103.74	155.66	
151.12	170.29	100.53	116.76	166.57	111.02	116.03	177.44	112.68	110.37	107.98	114.15	154.52	200.33	199.63	193.83	132.60	155.90	194.28	163.89	158.86	173.88	158.14	177.62	129.85	125.15	164.91	194.58	141.47	164.47	188.04	120.65	162.21	183.81	119.79	194.56	148.68	161.56	195.05	205.46	130.07	146.54	170.31	155.79	154.03	158.01	187.20	181.97	108.41	120.89	143.60	197.08	142.14	105.93	167.96	167.01	147.36	175.98	195.78	152.75	108.47	139.25	130.69	190.84	136.71	121.15	129.61	138.87	176.69	136.24	161.61	188.17	157.61	110.07	182.04	123.22	198.38	195.20	191.02	99.40	166.16	99.89	158.79	152.53	168.98	193.95	124.14	146.78	167.91	134.05	126.03	125.04	190.43	157.92	143.43	126.38	167.15	192.13	104.79	156.11	
150.42	171.44	102.35	118.10	167.59	110.98	114.48	175.82	113.76	111.15	108.49	113.90	155.65	200.75	199.80	192.22	133.07	157.28	194.17	162.96	159.70	174.78	160.03	178.10	129.65	125.65	166.39	193.94	138.38	164.11	186.40	119.79	161.14	182.61	120.89	195.62	148.98	159.49	194.54	205.68	131.13	146.77	170.17	155.76	155.33	156.57	186.80	183.16	109.06	122.64	142.16	197.84	140.24	107.04	168.64	167.11	146.63	176.27	196.46	153.58	106.99	141.12	131.41	190.98	136.00	121.22	127.85	137.72	177.36	137.10	160.97	187.17	159.07	109.38	182.17	122.54	198.31	197.92	190.87	100.24	164.16	100.61	158.90	153.95	169.40	193.22	122.93	146.88	167.91	134.74	124.87	122.99	189.20	158.88	144.66	126.71	168.12	192.10	104.26	156.00	
148.41	171.05	101.32	119.61	168.77	111.23	112.74	176.01	115.43	112.01	108.75	114.40	155.01	200.82	199.81	192.28	132.76	156.04	194.82	163.06	158.73	174.88	159.83	178.91	129.65	126.78	168.05	193.65	137.05	164.67	187.44	120.60	160.45	181.96	120.37	194.90	148.88	158.76	194.54	204.16	133.10	146.10	169.88	156.41	156.67	154.81	184.90	183.07	108.06	123.79	143.55	197.23	140.44	105.94	170.36	168.61	147.51	176.08	197.01	155.43	107.80	140.48	131.89	191.70	136.63	122.16	126.02	136.42	178.79	135.73	161.65	186.80	157.06	108.15	181.52	122.82	198.43	197.06	191.78	101.93	165.33	102.11	159.41	153.55	168.63	192.89	122.95	145.48	167.39	134.67	123.20	123.83	188.98	157.23	145.34	126.01	168.23	192.43	103.74	155.70	
148.81	170.93	101.74	121.03	169.58	111.00	113.15	175.60	115.86	112.57	109.40	112.95	153.35	203.66	199.32	191.62	132.57	155.69	194.19	162.52	158.48	173.93	159.16	179.29	128.73	126.56	167.84	192.77	136.82	164.25	185.90	121.29	160.48	183.15	121.76	194.62	148.09	159.71	193.32	205.13	134.73	146.68	169.29	158.30	156.42	155.95	183.76	181.87	107.97	123.17	142.07	198.67	140.28	106.02	170.44	168.93	147.06	177.17	197.29	156.14	107.85	142.68	132.23	191.07	134.46	121.99	125.86	135.63	176.93	135.43	162.47	187.65	157.01	109.43	181.06	122.73	198.10	196.79	191.98	103.60	164.67	102.08	160.83	153.00	169.48	194.13	122.87	146.92	168.72	135.06	122.83	125.31	188.63	157.41	145.39	126.65	168.07	192.92	104.80	156.63	
149.68	169.77	101.49	121.94	170.11	110.48	113.12	175.62	117.13	113.17	108.82	112.73	152.69	206.03	198.51	191.97	131.94	155.46	193.06	163.53	158.07	175.99	159.00	180.37	128.25	125.13	168.24	193.64	136.17	165.87	185.03	122.25	158.52	183.65	121.39	193.37	148.74	160.49	192.86	203.96	135.55	146.75	168.83	157.83	155.80	155.71	183.74	182.73	107.15	122.28	140.92	197.32	139.31	107.64	170.19	169.11	148.46	177.43	197.21	157.71	109.10	142.63	131.57	190.32	134.87	120.65	125.41	135.67	177.70	133.74	162.38	188.33	156.00	110.57	179.31	122.92	198.82	195.72	192.94	103.01	163.64	102.18	159.77	154.11	168.07	194.29	124.67	148.53	170.14	134.40	121.88	125.91	187.43	157.25	145.35	125.34	166.75	192.01	103.07	155.94	
149.39	170.46	102.50	121.56	170.14	110.11	112.87	174.94	116.50	113.88	111.16	110.82	154.19	206.71	198.48	190.24	131.11	155.98	192.51	162.45	156.74	173.54	159.09	180.72	128.14	126.78	167.27	193.18	135.72	165.93	186.60	121.33	158.92	182.27	120.92	193.27	147.34	159.79	193.34	204.10	135.58	146.99	167.69	157.11	153.97	154.65	184.31	183.29	106.87	122.37	141.31	196.96	139.89	107.35	169.37	170.00	148.83	177.42	196.96	158.77	109.25	142.71	130.96	189.94	135.87	122.44	126.38	135.82	178.81	131.72	160.23	188.56	156.03	111.47	179.87	122.74	200.04	196.68	191.65	103.75	162.43	102.21	159.84	155.85	166.71	194.67	123.82	147.45	170.01	132.80	121.68	125.73	187.08	157.27	145.52	126.59	167.29	194.36	103.86	155.49	
149.68	172.28	103.37	122.47	169.62	110.10	111.23	175.56	116.83	112.87	111.59	110.14	156.06	207.48	198.30	191.06	131.10	155.32	192.57	161.41	157.57	174.64	159.89	182.43	125.91	127.38	166.65	192.95	137.44	166.39	189.26	122.90	159.46	181.44	119.08	194.02	148.85	158.76	194.22	204.09	135.38	146.44	166.16	158.07	152.83	154.07	183.72	184.20	107.47	122.73	143.28	198.73	139.07	107.26	168.11	171.13	149.30	177.58	196.34	159.04	109.74	143.51	130.05	191.01	136.68	122.75	127.06	135.03	178.83	133.08	161.69	187.66	156.37	110.71	176.63	123.07	200.47	196.86	191.29	104.20	162.92	100.55	160.19	157.01	165.24	194.32	124.67	146.92	168.18	132.22	121.65	124.59	186.48	157.13	146.51	124.16	166.09	193.23	104.23	156.49	
