2 5
23.73	28.459999
22.49	27.629999
22.299999	27.139999
20.809999	26.389999
20.84	26.360001
22.43	27.51
21.92	27.67
22.08	28.16
21.950001	27.860001
21.209999	27.360001
21.0	27.040001
20.440001	26.809999
19.73	26.49
18.469999	25.200001
19.290001	25.68
19.25	25.379999
19.1	25.43
18.940001	25.469999
20.24	26.389999
20.110001	26.17
19.48	25.860001
20.059999	26.719999
20.120001	26.67
19.08	25.700001
18.65	25.48
19.43	25.91
19.48	25.790001
20.52	26.59
20.629999	26.59
20.780001	26.66
21.23	27.379999
21.09	27.43
21.040001	27.43
21.23	27.620001
21.459999	27.51
21.059999	27.08
20.74	26.65
20.32	26.200001
20.440001	26.43
20.16	26.25
19.200001	25.030001
18.98	24.870001
18.99	24.610001
18.98	24.610001
19.280001	24.82
19.879999	25.440001
20.35	25.65
20.5	26.209999
20.360001	26.139999
20.620001	26.440001
20.73	26.309999
20.709999	26.469999
20.040001	25.68
20.1	25.58
20.790001	26.059999
20.32	25.65
20.959999	26.23
21.309999	26.389999
21.610001	26.58
21.530001	26.440001
21.379999	26.34
21.559999	26.52
21.549999	26.66
22.26	27.139999
22.02	26.99
22.25	27.23
22.08	27.09
22.07	26.879999
22.280001	26.98
21.889999	26.83
20.889999	25.9
20.84	25.799999
21.0	25.77
21.23	25.73
21.610001	26.459999
21.459999	26.68
21.040001	26.309999
21.1	26.09
20.9	25.940001
20.41	25.43
20.360001	25.57
20.450001	25.639999
21.17	26.32
21.02	26.209999
21.059999	26.1
22.23	26.639999
22.25	26.860001
22.42	27.23
22.219999	27.01
22.43	27.120001
22.75	27.190001
22.700001	27.24
23.23	27.610001
23.42	27.690001
23.41	27.6
23.200001	27.67
23.120001	27.540001
23.639999	27.780001
23.540001	27.709999
23.559999	27.49
23.33	27.299999
23.950001	27.799999
23.98	27.66
24.379999	27.809999
24.129999	27.889999
23.74	28.030001
23.99	28.33
23.780001	28.15
24.32	28.719999
24.530001	28.9
24.469999	28.549999
24.860001	28.91
24.73	29.0
24.51	29.01
24.68	29.4
24.889999	29.27
24.84	29.08
24.76	29.01
23.91	28.41
24.469999	28.809999
24.200001	28.639999
24.34	28.59
24.879999	28.879999
24.66	28.809999
24.209999	28.469999
24.459999	28.6
24.469999	28.92
24.639999	29.030001
25.18	29.219999
25.389999	29.280001
26.24	29.93
26.27	30.01
26.02	30.15
25.459999	29.85
25.57	30.059999
25.280001	29.959999
24.790001	29.389999
24.809999	29.370001
24.32	28.65
24.32	28.719999
24.82	29.24
24.620001	29.549999
24.59	29.549999
23.709999	29.049999
24.32	29.620001
23.65	29.379999
23.92	29.440001
23.52	29.33
24.17	30.040001
24.74	30.440001
25.049999	30.5
24.9	30.559999
24.940001	30.41
24.780001	30.209999
25.01	30.27
25.200001	30.5
25.5	30.65
25.620001	30.629999
25.139999	30.57
25.41	30.459999
25.290001	30.379999
25.290001	30.23
24.940001	30.219999
25.09	30.34
25.200001	30.5
25.17	30.459999
25.24	30.67
25.43	30.950001
25.42	30.93
25.440001	31.0
25.59	31.25
24.93	30.92
24.76	30.98
24.51	30.83
24.42	30.85
24.450001	30.73
24.41	31.18
24.709999	31.440001
24.879999	31.24
24.889999	31.32
25.1	31.49
25.08	31.129999
24.66	30.85
24.639999	30.92
25.030001	31.0
24.91	30.719999
25.1	31.24
25.030001	31.190001
24.57	31.01
24.870001	31.290001
25.370001	31.92
25.290001	31.969999
25.629999	32.209999
25.860001	32.209999
25.950001	32.189999
26.1	32.23
25.969999	32.009998
25.860001	32.119999
25.790001	32.220001
26.030001	32.48
25.77	32.470001
26.02	32.950001
26.309999	33.110001
26.27	33.110001
25.32	32.599998
25.42	32.650002
25.530001	32.610001
26.030001	33.18
26.110001	33.669998
25.530001	33.470001
25.84	33.630001
26.110001	33.889999
25.950001	33.98
25.540001	33.529999
25.73	33.400002
25.559999	33.220001
24.68	32.349998
24.969999	32.59
24.709999	32.450001
24.0	31.92
23.450001	31.629999
23.74	32.310001
24.4	32.48
24.950001	33.18
24.950001	33.150002
25.15	33.25
25.66	33.310001
25.77	33.130001
25.75	32.880001
26.16	33.07
26.540001	33.540001
26.620001	33.610001
26.93	33.93
26.9	34.0
26.870001	34.200001
27.299999	34.209999
27.280001	33.970001
27.559999	34.290001
27.620001	33.759998
27.09	33.119999
27.299999	33.169998
27.360001	33.189999
27.23	33.110001
26.870001	32.759998
26.91	33.110001
27.709999	33.580002
28.040001	33.84
28.07	33.619999
28.219999	33.720001
28.280001	33.73
28.35	33.709999
28.27	33.700001
27.93	33.810001
27.5	33.150002
26.82	32.759998
26.41	32.040001
26.879999	32.279999
27.190001	32.650002
27.33	32.790001
26.790001	32.139999
26.629999	32.040001
26.209999	31.77
26.200001	31.76
26.41	31.91
26.65	32.400002
26.879999	32.470001
26.620001	32.34
25.77	31.76
25.950001	32.09
25.860001	32.419998
26.299999	32.549999
26.540001	32.580002
26.719999	32.900002
26.1	31.969999
26.07	31.940001
25.889999	31.85
25.780001	31.32
25.98	31.360001
25.51	31.08
25.85	31.389999
25.33	30.84
25.4	30.709999
26.059999	31.27
25.34	30.629999
25.110001	30.299999
25.41	30.24
25.23	30.33
25.68	31.049999
25.040001	30.780001
24.9	30.43
24.639999	30.0
24.6	30.15
25.09	30.67
25.48	31.25
26.049999	31.67
26.24	31.9
25.809999	31.99
25.639999	31.84
26.08	32.029999
25.950001	31.940001
25.219999	31.27
24.860001	31.4
25.33	31.83
25.0	31.59
24.85	31.959999
24.6	31.6
25.190001	32.099998
25.48	32.240002
25.9	32.59
26.08	32.610001
25.74	32.57
25.98	32.290001
25.68	31.4
25.459999	31.360001
25.209999	30.940001
25.24	31.0
24.48	30.24
24.209999	30.389999
22.5	28.93
22.280001	28.43
20.49	26.879999
22.49	28.379999
21.43	27.93
22.709999	29.07
22.84	29.02
23.809999	29.690001
23.32	29.26
23.73	29.440001
22.610001	28.23
22.33	27.799999
22.360001	27.9
23.389999	28.620001
23.280001	28.76
22.9	28.52
23.469999	28.700001
24.139999	29.290001
24.120001	29.549999
24.34	29.889999
24.09	29.85
23.48	29.32
22.940001	28.969999
23.83	29.540001
23.32	29.34
22.58	28.440001
22.24	27.99
22.290001	28.26
22.09	28.32
22.48	28.889999
22.66	28.68
22.02	28.1
21.889999	28.08
21.09	27.08
19.93	25.639999
20.07	25.43
20.6	26.030001
21.24	26.52
20.67	25.76
20.75	25.92
20.059999	25.49
19.4	24.559999
19.84	24.360001
20.41	25.42
21.299999	26.190001
21.43	25.75
22.42	26.780001
22.370001	26.59
22.77	27.200001
22.85	26.83
23.32	27.51
22.68	26.809999
23.02	27.25
22.6	26.67
22.540001	26.74
23.02	27.23
23.76	27.84
23.120001	27.35
23.450001	27.860001
25.16	28.950001
24.870001	28.99
23.74	28.24
22.860001	27.32
23.139999	27.68
23.620001	28.389999
23.51	28.049999
23.67	28.24
23.969999	28.41
22.76	27.290001
23.129999	27.309999
23.799999	27.879999
23.24	27.58
23.290001	27.42
22.780001	27.280001
22.299999	26.559999
22.26	26.6
21.57	25.99
21.58	26.01
20.82	25.26
20.700001	24.959999
21.629999	25.74
21.889999	26.139999
23.26	27.459999
23.040001	27.4
23.309999	27.190001
23.690001	27.41
23.4	27.42
23.530001	27.58
22.76	26.75
23.15	27.110001
22.440001	26.549999
22.17	26.030001
21.870001	25.43
21.889999	25.440001
21.889999	25.76
21.360001	25.4
21.459999	25.620001
21.469999	25.860001
21.67	26.280001
21.790001	26.4
21.75	26.309999
21.110001	25.9
21.450001	26.190001
21.440001	26.6
22.08	27.4
22.34	27.35
22.049999	27.18
21.76	26.9
21.83	26.98
22.25	27.33
22.379999	27.200001
22.48	27.34
22.299999	27.129999
22.48	27.290001
22.879999	27.629999
22.84	27.790001
22.940001	27.75
23.02	28.24
22.84	27.860001
23.43	28.35
23.5	28.190001
23.6	28.26
23.370001	28.07
23.42	28.110001
23.66	28.360001
23.67	28.459999
24.02	28.780001
23.870001	28.610001
23.860001	28.5
23.9	28.51
23.879999	28.440001
23.27	28.0
23.65	28.139999
23.33	28.030001
23.26	28.09
23.370001	28.48
23.190001	28.379999
23.52	28.75
23.48	28.870001
23.719999	29.0
23.76	28.9
23.799999	28.85
23.809999	29.1
23.75	29.02
23.9	29.32
23.719999	29.049999
23.51	28.629999
22.74	27.91
22.870001	27.99
23.200001	28.48
23.15	28.59
22.959999	28.34
23.450001	28.790001
23.18	28.32
23.48	28.530001
23.620001	28.719999
23.73	28.76
23.219999	28.530001
23.110001	28.549999
22.879999	28.110001
23.200001	28.370001
23.559999	28.870001
23.35	28.629999
23.379999	28.360001
23.389999	28.299999
23.51	28.34
23.629999	28.799999
23.26	28.370001
22.98	27.870001
23.120001	27.709999
22.93	27.459999
22.610001	27.030001
22.84	27.24
23.450001	27.959999
23.15	27.440001
23.24	27.41
23.49	27.950001
23.459999	27.9
23.49	27.83
23.610001	27.92
23.25	27.57
23.440001	27.639999
23.780001	28.08
23.82	28.110001
23.950001	28.450001
23.84	28.360001
23.959999	28.52
23.9	28.26
23.690001	27.68
23.1	27.110001
23.09	27.200001
22.620001	26.66
22.440001	26.51
22.719999	26.610001
22.51	26.59
22.290001	26.059999
22.07	25.68
21.58	25.49
21.18	25.27
20.85	25.120001
21.370001	25.629999
21.23	25.51
20.959999	25.73
20.85	25.68
20.58	25.540001
21.209999	25.879999
20.65	25.26
20.76	25.32
20.370001	24.85
20.57	24.799999
20.790001	25.18
21.51	25.76
21.52	25.700001
21.49	25.51
21.139999	25.1
21.49	25.52
21.26	25.440001
21.370001	25.57
21.67	25.77
21.940001	25.860001
22.32	26.41
22.190001	26.34
20.969999	25.120001
21.110001	25.299999
20.719999	24.92
21.0	25.07
21.27	25.24
21.049999	25.09
21.85	25.84
22.030001	25.950001
22.18	26.59
22.139999	26.49
21.889999	25.959999
21.84	25.889999
21.540001	25.549999
21.75	25.690001
21.43	25.440001
21.809999	25.75
21.85	25.76
22.17	25.92
22.309999	26.0
22.690001	26.27
22.42	26.030001
22.0	25.75
21.870001	25.48
22.139999	25.65
22.559999	26.129999
23.17	26.530001
23.190001	26.6
23.18	26.290001
23.120001	26.17
23.07	25.9
23.52	26.4
23.52	26.459999
23.620001	26.940001
23.780001	26.85
23.77	27.07
23.76	27.190001
23.51	26.99
23.469999	27.110001
23.41	27.26
23.74	27.65
23.67	27.709999
23.84	27.76
24.049999	27.799999
24.09	27.74
23.790001	27.5
23.76	27.629999
23.6	27.59
23.68	27.58
23.620001	27.549999
23.18	27.25
23.469999	27.5
23.049999	27.530001
22.99	27.52
23.549999	28.059999
23.73	28.540001
23.450001	28.43
23.809999	28.559999
23.9	28.58
24.33	29.09
24.49	29.389999
24.209999	29.17
24.16	29.120001
24.33	29.110001
24.17	28.98
24.16	28.879999
24.030001	28.66
23.700001	28.42
23.620001	28.309999
24.059999	28.700001
23.790001	28.49
24.02	28.700001
23.99	28.73
23.809999	28.530001
24.030001	28.959999
24.01	28.9
